ID,Count
18561,458.1734024294514
18562,658.8435401178306
18563,701.2937169477739
18564,678.9323852128055
18565,590.4154288588865
18566,614.3187512116677
18567,617.2571372905171
18568,619.5489387972302
18569,633.6634285044297
18570,664.8694688986627
18571,728.9679228719349
18572,688.9101405792777
18573,649.7176152225082
18574,646.7927159332659
18575,651.5429457210801
18576,590.7051598799999
18577,462.0687860063721
18578,397.3967391879347
18579,324.07280598249014
18580,278.2549221614286
18581,254.62825080204382
18582,271.40440736912785
18583,327.3424332702774
18584,357.4532366067663
18585,460.069002280493
18586,661.568902287948
18587,704.1941779571093
18588,681.739878807809
18589,592.8564701476575
18590,616.8581820551744
18591,619.8082752376922
18592,622.109107927838
18593,636.2814723276401
18594,667.615970788164
18595,731.9786901372049
18596,691.754972504822
18597,652.4001413361306
18598,649.4627065260543
18599,654.2320829478356
18600,593.142779866459
18601,463.9752438303783
18602,399.0360836384924
18603,325.40944416607624
18604,279.4023873013458
18605,255.67810409692362
18606,272.52323793260996
18607,328.69162957060496
18608,358.9262866168684
18609,461.9646021315346
18610,664.2942644580656
18611,707.0946389664448
18612,684.5473724028125
18613,595.2975114364285
18614,619.3976128986811
18615,622.3594131848673
18616,624.6692770584457
18617,638.8995161508506
18618,670.3624726776651
18619,734.989457402475
18620,694.5998044303664
18621,655.0826674497529
18622,652.1326971188427
18623,656.9212201745912
18624,595.5803998529182
18625,465.8817016543845
18626,400.6754280890501
18627,326.74608234966234
18628,280.549852441263
18629,256.7279573918034
18630,273.64206849609207
18631,330.0408258709325
18632,360.3993366269705
18633,463.8602019825762
18634,667.0196266281831
18635,709.9950999757801
18636,687.354865997816
18637,597.7385527251996
18638,621.9370437421878
18639,624.9105511320424
18640,627.2294461890535
18641,641.517559974061
18642,673.1089745671663
18643,738.000224667745
18644,697.4446363559107
18645,657.7651935633752
18646,654.802687711631
18647,659.6103574013467
18648,598.0180198393772
18649,467.78815947839075
18650,402.3147725396079
18651,328.08272053324845
18652,281.69731758118024
18653,257.7778106866832
18654,274.7608990595742
18655,331.39002217126006
18656,361.8723866370726
18657,465.75580183361785
18658,669.7449887983006
18659,712.8955609851156
18660,690.1623595928195
18661,600.1795940139707
18662,624.4764745856945
18663,627.4616890792175
18664,629.7896153196613
18665,644.1356037972714
18666,675.8554764566675
18667,741.010991933015
18668,700.289468281455
18669,660.4477196769975
18670,657.4726783044194
18671,662.2994946281024
18672,600.4556398258363
18673,469.694617302397
18674,403.9541169901656
18675,329.41935871683455
18676,282.84478272109743
18677,258.827663981563
18678,275.87972962305633
18679,332.7392184715876
18680,363.3454366471747
18681,467.65140168465945
18682,672.4703509684182
18683,715.796021994451
18684,692.969853187823
18685,602.6206353027417
18686,627.0159054292012
18687,630.0128270263926
18688,632.349784450269
18689,646.753647620482
18690,678.6019783461687
18691,744.021759198285
18692,703.1343002069993
18693,663.1302457906198
18694,660.1426688972078
18695,664.988631854858
18696,602.8932598122955
18697,471.6010751264032
18698,405.5934614407233
18699,330.75599690042066
18700,283.9922478610147
18701,259.8775172764428
18702,276.99856018653844
18703,334.08841477191515
18704,364.8184866572768
18705,469.54700153570104
18706,675.1957131385357
18707,718.6964830037864
18708,695.7773467828265
18709,605.0616765915128
18710,629.5553362727079
18711,632.5639649735677
18712,634.9099535808768
18713,649.3716914436924
18714,681.3484802356699
18715,747.0325264635551
18716,705.9791321325437
18717,665.8127719042421
18718,662.8126594899962
18719,667.6777690816135
18720,605.3308797987546
18721,473.5075329504094
18722,407.232805891281
18723,332.09263508400676
18724,285.13971300093186
18725,260.92737057132257
18726,278.11739075002055
18727,335.4376110722427
18728,366.291536667379
18729,471.44260138674264
18730,677.9210753086531
18731,721.5969440131219
18732,698.58484037783
18733,607.5027178802837
18734,632.0947671162146
18735,635.1151029207429
18736,637.4701227114846
18737,651.9897352669028
18738,684.0949821251711
18739,750.0432937288251
18740,708.823964058088
18741,668.4952980178645
18742,665.4826500827846
18743,670.3669063083692
18744,607.7684997852137
18745,475.41399077441565
18746,408.8721503418387
18747,333.42927326759286
18748,286.2871781408491
18749,261.9772238662024
18750,279.23622131350265
18751,336.78680737257025
18752,367.7645866774811
18753,473.33820123778423
18754,680.6464374787707
18755,724.4974050224573
18756,701.3923339728335
18757,609.9437591690548
18758,634.6341979597213
18759,637.666240867918
18760,640.0302918420923
18761,654.6077790901132
18762,686.8414840146722
18763,753.0540609940953
18764,711.6687959836323
18765,671.1778241314868
18766,668.152640675573
18767,673.0560435351248
18768,610.2061197716729
18769,477.3204485984219
18770,410.5114947923964
18771,334.76591145117897
18772,287.4346432807663
18773,263.02707716108216
18774,280.35505187698476
18775,338.13600367289774
18776,369.2376366875832
18777,475.2338010888258
18778,683.3717996488882
18779,727.3978660317927
18780,704.199827567837
18781,612.3848004578259
18782,637.173628803228
18783,640.2173788150931
18784,642.5904609727
18785,657.2258229133237
18786,689.5879859041734
18787,756.0648282593653
18788,714.5136279091765
18789,673.8603502451091
18790,670.8226312683614
18791,675.7451807618803
18792,612.643739758132
18793,479.2269064224281
18794,412.1508392429541
18795,336.102549634765
18796,288.58210842068354
18797,264.076930455962
18798,281.47388244046687
18799,339.4851999732253
18800,370.7106866976853
18801,477.1294009398674
18802,686.0971618190057
18803,730.2983270411281
18804,707.0073211628405
18805,614.8258417465969
18806,639.7130596467347
18807,642.7685167622682
18808,645.1506301033079
18809,659.8438667365341
18810,692.3344877936746
18811,759.0755955246353
18812,717.3584598347209
18813,676.5428763587314
18814,673.4926218611498
18815,678.4343179886359
18816,615.0813597445912
18817,481.1333642464343
18818,413.79018369351184
18819,337.4391878183511
18820,289.7295735606007
18821,265.12678375084175
18822,282.592713003949
18823,340.83439627355284
18824,372.1837367077874
18825,479.025000790909
18826,688.8225239891233
18827,733.1987880504636
18828,709.814814757844
18829,617.266883035368
18830,642.2524904902414
18831,645.3196547094433
18832,647.7107992339156
18833,662.4619105597446
18834,695.0809896831757
18835,762.0863627899054
18836,720.2032917602652
18837,679.2254024723537
18838,676.1626124539382
18839,681.1234552153916
18840,617.5189797310503
18841,483.03982207044055
18842,415.42952814406954
18843,338.7758260019372
18844,290.8770387005179
18845,266.1766370457215
18846,283.7115435674311
18847,342.1835925738804
18848,373.6567867178895
18849,480.9206006419506
18850,691.5478861592408
18851,736.0992490597989
18852,712.6223083528475
18853,619.707924324139
18854,644.7919213337481
18855,647.8707926566184
18856,650.2709683645234
18857,665.0799543829551
18858,697.827491572677
18859,765.0971300551754
18860,723.0481236858095
18861,681.907928585976
18862,678.8326030467266
18863,683.8125924421471
18864,619.9565997175094
18865,484.9462798944468
18866,417.06887259462724
18867,340.1124641855233
18868,292.02450384043516
18869,267.22649034060134
18870,284.8303741309132
18871,343.53278887420794
18872,375.1298367279916
18873,482.8162004929922
18874,694.2732483293584
18875,738.9997100691344
18876,715.429801947851
18877,622.14896561291
18878,647.3313521772548
18879,650.4219306037935
18880,652.8311374951312
18881,667.6979982061655
18882,700.5739934621781
18883,768.1078973204454
18884,725.8929556113538
18885,684.5904546995984
18886,681.502593639515
18887,686.5017296689027
18888,622.3942197039686
18889,486.852737718453
18890,418.70821704518494
18891,341.4491023691094
18892,293.17196898035235
18893,268.2763436354811
18894,285.9492046943953
18895,344.8819851745355
18896,376.6028867380937
18897,484.7118003440338
18898,696.9986104994758
18899,741.9001710784698
18900,718.2372955428546
18901,624.5900069016811
18902,649.8707830207615
18903,652.9730685509686
18904,655.3913066257389
18905,670.3160420293759
18906,703.3204953516794
18907,771.1186645857155
18908,728.7377875368982
18909,687.2729808132207
18910,684.1725842323034
18911,689.1908668956584
18912,624.8318396904277
18913,488.7591955424592
18914,420.34756149574264
18915,342.78574055269553
18916,294.3194341202696
18917,269.32619693036094
18918,287.0680352578774
18919,346.23118147486304
18920,378.0759367481958
18921,486.6074001950754
18922,699.7239726695933
18923,744.8006320878052
18924,721.0447891378581
18925,627.0310481904521
18926,652.4102138642681
18927,655.5242064981437
18928,657.9514757563467
18929,672.9340858525863
18930,706.0669972411805
18931,774.1294318509855
18932,731.5826194624425
18933,689.955506926843
18934,686.8425748250918
18935,691.8800041224139
18936,627.2694596768868
18937,490.6656533664655
18938,421.98690594630034
18939,344.12237873628163
18940,295.4668992601868
18941,270.3760502252407
18942,288.1868658213595
18943,347.5803777751906
18944,379.5489867582979
18945,488.503000046117
18946,702.4493348397109
18947,747.7010930971406
18948,723.8522827328616
18949,629.4720894792232
18950,654.9496447077748
18951,658.0753444453188
18952,660.5116448869545
18953,675.5521296757968
18954,708.8134991306817
18955,777.1401991162555
18956,734.4274513879868
18957,692.6380330404653
18958,689.5125654178802
18959,694.5691413491695
18960,629.7070796633459
18961,492.57211119047173
18962,423.62625039685804
18963,345.45901691986774
18964,296.614364400104
18965,271.4259035201205
18966,289.3056963848416
18967,348.92957407551813
18968,381.02203676839997
18969,490.3985998971586
18970,705.1746970098284
18971,750.6015541064761
18972,726.6597763278651
18973,631.9131307679942
18974,657.4890755512816
18975,660.6264823924939
18976,663.0718140175622
18977,678.1701734990072
18978,711.5600010201829
18979,780.1509663815256
18980,737.2722833135311
18981,695.3205591540876
18982,692.1825560106686
18983,697.2582785759251
18984,632.144699649805
18985,494.47856901447796
18986,425.2655948474158
18987,346.79565510345384
18988,297.7618295400212
18989,272.4757568150003
18990,290.4245269483238
18991,350.2787703758457
18992,382.49508677850207
18993,492.2941997482002
18994,707.9000591799459
18995,753.5020151158114
18996,729.4672699228686
18997,634.3541720567653
18998,660.0285063947883
18999,663.177620339669
19000,665.63198314817
19001,680.7882173222177
19002,714.3065029096841
19003,783.1617336467956
19004,740.1171152390755
19005,698.0030852677099
19006,694.852546603457
19007,699.9474158026807
19008,634.5823196362642
19009,496.3850268384842
19010,426.9049392979735
19011,348.1322932870399
19012,298.90929467993845
19013,273.5256101098801
19014,291.5433575118059
19015,351.62796667617323
19016,383.96813678860417
19017,494.1897995992418
19018,710.6254213500634
19019,756.4024761251469
19020,732.2747635178721
19021,636.7952133455364
19022,662.567937238295
19023,665.7287582868441
19024,668.1921522787777
19025,683.4062611454282
19026,717.0530047991853
19027,786.1725009120656
19028,742.9619471646198
19029,700.6856113813323
19030,697.5225371962454
19031,702.6365530294363
19032,637.0199396227233
19033,498.2914846624904
19034,428.5442837485312
19035,349.468931470626
19036,300.05675981985564
19037,274.5754634047599
19038,292.662188075288
19039,352.9771629765008
19040,385.4411867987063
19041,496.0853994502834
19042,713.3507835201809
19043,759.3029371344824
19044,735.0822571128756
19045,639.2362546343073
19046,665.1073680818017
19047,668.2798962340192
19048,670.7523214093856
19049,686.0243049686386
19050,719.7995066886865
19051,789.1832681773357
19052,745.8067790901641
19053,703.3681374949546
19054,700.1925277890338
19055,705.3256902561919
19056,639.4575596091825
19057,500.19794248649663
19058,430.1836281990889
19059,350.8055696542121
19060,301.20422495977283
19061,275.6253166996397
19062,293.7810186387701
19063,354.3263592768283
19064,386.9142368088084
19065,497.98099930132497
19066,716.0761456902984
19067,762.2033981438177
19068,737.8897507078791
19069,641.6772959230784
19070,667.6467989253084
19071,670.8310341811944
19072,673.3124905399933
19073,688.642348791849
19074,722.5460085781876
19075,792.1940354426057
19076,748.6516110157085
19077,706.0506636085769
19078,702.8625183818222
19079,708.0148274829475
19080,641.8951795956416
19081,502.10440031050285
19082,431.8229726496466
19083,352.1422078377982
19084,302.3516900996901
19085,276.6751699945195
19086,294.8998492022522
19087,355.6755555771558
19088,388.3872868189105
19089,499.87659915236657
19090,718.801507860416
19091,765.1038591531532
19092,740.6972443028826
19093,644.1183372118494
19094,670.1862297688151
19095,673.3821721283695
19096,675.872659670601
19097,691.2603926150595
19098,725.2925104676889
19099,795.2048027078758
19100,751.4964429412528
19101,708.7331897221992
19102,705.5325089746106
19103,710.7039647097031
19104,644.3327995821007
19105,504.0108581345091
19106,433.4623171002043
19107,353.4788460213843
19108,303.49915523960726
19109,277.7250232893993
19110,296.0186797657343
19111,357.02475187748337
19112,389.8603368290126
19113,501.77219900340816
19114,721.5268700305335
19115,768.0043201624886
19116,743.5047378978861
19117,646.5593785006205
19118,672.7256606123218
19119,675.9333100755446
19120,678.4328288012089
19121,693.8784364382699
19122,728.03901235719
19123,798.2155699731459
19124,754.3412748667971
19125,711.4157158358215
19126,708.202499567399
19127,713.3931019364586
19128,646.7704195685599
19129,505.9173159585153
19130,435.101661550762
19131,354.8154842049704
19132,304.6466203795245
19133,278.77487658427907
19134,297.1375103292164
19135,358.3739481778109
19136,391.3333868391147
19137,503.66779885444976
19138,724.252232200651
19139,770.904781171824
19140,746.3122314928896
19141,649.0004197893916
19142,675.2650914558285
19143,678.4844480227197
19144,680.9929979318166
19145,696.4964802614803
19146,730.7855142466913
19147,801.2263372384159
19148,757.1861067923414
19149,714.0982419494438
19150,710.8724901601873
19151,716.0822391632142
19152,649.208039555019
19153,507.8237737825215
19154,436.74100600131976
19155,356.1521223885565
19156,305.7940855194417
19157,279.8247298791589
19158,298.2563408926985
19159,359.72314447813847
19160,392.8064368492168
19161,505.56339870549135
19162,726.9775943707685
19163,773.8052421811594
19164,749.1197250878931
19165,651.4414610781625
19166,677.8045222993352
19167,681.0355859698948
19168,683.5531670624243
19169,699.1145240846909
19170,733.5320161361924
19171,804.2371045036859
19172,760.0309387178858
19173,716.7807680630661
19174,713.5424807529757
19175,718.7713763899699
19176,651.6456595414782
19177,509.73023160652775
19178,438.38035045187746
19179,357.4887605721426
19180,306.94155065935894
19181,280.87458317403866
19182,299.3751714561806
19183,361.072340778466
19184,394.2794868593189
19185,507.45899855653295
19186,729.702956540886
19187,776.7057031904949
19188,751.9272186828966
19189,653.8825023669336
19190,680.3439531428419
19191,683.5867239170699
19192,686.1133361930322
19193,701.7325679079013
19194,736.2785180256936
19195,807.247871768956
19196,762.8757706434301
19197,719.4632941766885
19198,716.2124713457641
19199,721.4605136167254
19200,654.0832795279373
19201,511.636689430534
19202,440.01969490243516
19203,358.8253987557287
19204,308.0890157992761
19205,281.92443646891843
19206,300.49400201966273
19207,362.42153707879356
19208,395.752536869421
19209,509.35459840757454
19210,732.4283187110036
19211,779.6061641998302
19212,754.7347122779001
19213,656.3235436557046
19214,682.8833839863486
19215,686.137861864245
19216,688.6735053236399
19217,704.3506117311117
19218,739.0250199151948
19219,810.258639034226
19220,765.7206025689744
19221,722.1458202903108
19222,718.8824619385525
19223,724.149650843481
19224,656.5208995143963
19225,513.5431472545403
19226,441.65903935299286
19227,360.1620369393148
19228,309.2364809391933
19229,282.97428976379825
19230,301.61283258314484
19231,363.7707333791211
19232,397.2255868795231
19233,511.25019825861614
19234,735.1536808811211
19235,782.5066252091657
19236,757.5422058729037
19237,658.7645849444757
19238,685.4228148298553
19239,688.6889998114201
19240,691.2336744542476
19241,706.9686555543221
19242,741.771521804696
19243,813.269406299496
19244,768.5654344945187
19245,724.8283464039331
19246,721.5524525313409
19247,726.8387880702367
19248,658.9585195008555
19249,515.4496050785465
19250,443.29838380355056
19251,361.49867512290086
19252,310.38394607911056
19253,284.024143058678
19254,302.73166314662694
19255,365.11992967944866
19256,398.6986368896252
19257,513.1457981096578
19258,737.8790430512386
19259,785.4070862185011
19260,760.3496994679072
19261,661.2056262332468
19262,687.962245673362
19263,691.2401377585952
19264,693.7938435848555
19265,709.5866993775326
19266,744.5180236941972
19267,816.2801735647661
19268,771.4102664200631
19269,727.5108725175554
19270,724.2224431241294
19271,729.5279252969922
19272,661.3961394873146
19273,517.3560629025527
19274,444.93772825410826
19275,362.83531330648697
19276,311.53141121902775
19277,285.07399635355785
19278,303.85049371010905
19279,366.4691259797762
19280,400.1716868997273
19281,515.0413979606993
19282,740.6044052213562
19283,788.3075472278365
19284,763.1571930629107
19285,663.6466675220178
19286,690.5016765168687
19287,693.7912757057703
19288,696.3540127154632
19289,712.204743200743
19290,747.2645255836984
19291,819.2909408300361
19292,774.2550983456074
19293,730.1933986311777
19294,726.8924337169178
19295,732.2170625237478
19296,663.8337594737737
19297,519.2625207265589
19298,446.57707270466597
19299,364.17195149007307
19300,312.678876358945
19301,286.1238496484376
19302,304.9693242735912
19303,367.81832228010376
19304,401.6447369098294
19305,516.936997811741
19306,743.3297673914736
19307,791.208008237172
19308,765.9646866579142
19309,666.0877088107889
19310,693.0411073603753
19311,696.3424136529454
19312,698.914181846071
19313,714.8227870239534
19314,750.0110274731995
19315,822.3017080953061
19316,777.0999302711517
19317,732.8759247448
19318,729.5624243097062
19319,734.9061997505034
19320,666.2713794602329
19321,521.1689785505652
19322,448.2164171552237
19323,365.5085896736592
19324,313.8263414988622
19325,287.17370294331744
19326,306.0881548370733
19327,369.1675185804313
19328,403.1177869199315
19329,518.8325976627825
19330,746.0551295615911
19331,794.1084692465074
19332,768.7721802529177
19333,668.5287500995599
19334,695.580538203882
19335,698.8935516001205
19336,701.4743509766787
19337,717.440830847164
19338,752.7575293627008
19339,825.3124753605762
19340,779.944762196696
19341,735.5584508584224
19342,732.2324149024946
19343,737.595336977259
19344,668.708999446692
19345,523.0754363745714
19346,449.8557616057814
19347,366.8452278572453
19348,314.9738066387794
19349,288.2235562381972
19350,307.2069854005554
19351,370.51671488075885
19352,404.5908369300337
19353,520.7281975138242
19354,748.7804917317087
19355,797.0089302558428
19356,771.5796738479212
19357,670.9697913883309
19358,698.1199690473887
19359,701.4446895472956
19360,704.0345201072865
19361,720.0588746703744
19362,755.5040312522019
19363,828.3232426258462
19364,782.7895941222404
19365,738.2409769720447
19366,734.902405495283
19367,740.2844742040146
19368,671.1466194331512
19369,524.9818941985776
19370,451.4951060563391
19371,368.1818660408314
19372,316.1212717786966
19373,289.27340953307703
19374,308.32581596403753
19375,371.8659111810864
19376,406.0638869401358
19377,522.6237973648657
19378,751.5058539018262
19379,799.9093912651782
19380,774.3871674429247
19381,673.410832677102
19382,700.6593998908954
19383,703.9958274944707
19384,706.5946892378943
19385,722.6769184935848
19386,758.2505331417032
19387,831.3340098911162
19388,785.6344260477847
19389,740.923503085667
19390,737.5723960880714
19391,742.9736114307702
19392,673.5842394196103
19393,526.8883520225838
19394,453.1344505068968
19395,369.5185042244175
19396,317.26873691861385
19397,290.3232628279568
19398,309.44464652751964
19399,373.2151074814139
19400,407.5369369502379
19401,524.5193972159074
19402,754.2312160719437
19403,802.8098522745137
19404,777.1946610379282
19405,675.851873965873
19406,703.1988307344021
19407,706.5469654416459
19408,709.154858368502
19409,725.2949623167952
19410,760.9970350312043
19411,834.3447771563863
19412,788.479257973329
19413,743.6060291992893
19414,740.2423866808598
19415,745.6627486575258
19416,676.0218594060694
19417,528.79480984659
19418,454.7737949574545
19419,370.8551424080036
19420,318.41620205853104
19421,291.3731161228366
19422,310.56347709100174
19423,374.56430378174144
19424,409.00998696034
19425,526.4149970669489
19426,756.9565782420613
19427,805.710313283849
19428,780.0021546329317
19429,678.2929152546441
19430,705.7382615779088
19431,709.0981033888208
19432,711.7150274991099
19433,727.9130061400057
19434,763.7435369207055
19435,837.3555444216563
19436,791.3240898988734
19437,746.2885553129116
19438,742.9123772736482
19439,748.3518858842814
19440,678.4594793925286
19441,530.7012676705963
19442,456.4131394080122
19443,372.1917805915897
19444,319.56366719844823
19445,292.4229694177164
19446,311.68230765448385
19447,375.913500082069
19448,410.4830369704421
19449,528.3105969179906
19450,759.6819404121787
19451,808.6107742931845
19452,782.8096482279352
19453,680.7339565434152
19454,708.2776924214155
19455,711.649241335996
19456,714.2751966297176
19457,730.5310499632161
19458,766.4900388102067
19459,840.3663116869265
19460,794.1689218244177
19461,748.9710814265339
19462,745.5823678664366
19463,751.041023111037
19464,680.8970993789877
19465,532.6077254946025
19466,458.05248385856993
19467,373.5284187751758
19468,320.7111323383655
19469,293.4728227125962
19470,312.80113821796596
19471,377.26269638239654
19472,411.95608698054417
19473,530.2061967690321
19474,762.4073025822962
19475,811.5112353025199
19476,785.6171418229387
19477,683.1749978321861
19478,710.8171232649222
19479,714.2003792831711
19480,716.8353657603253
19481,733.1490937864266
19482,769.2365406997079
19483,843.3770789521965
19484,797.013753749962
19485,751.6536075401563
19486,748.252358459225
19487,753.7301603377925
19488,683.3347193654469
19489,534.5141833186087
19490,459.6918283091277
19491,374.86505695876184
19492,321.85859747828266
19493,294.522676007476
19494,313.91996878144806
19495,378.6118926827241
19496,413.42913699064627
19497,532.1017966200737
19498,765.1326647524138
19499,814.4116963118553
19500,788.4246354179422
19501,685.6160391209572
19502,713.3565541084289
19503,716.7515172303462
19504,719.3955348909332
19505,735.7671376096371
19506,771.983042589209
19507,846.3878462174665
19508,799.8585856755063
19509,754.3361336537786
19510,750.9223490520134
19511,756.4192975645482
19512,685.7723393519059
19513,536.420641142615
19514,461.3311727596854
19515,376.20169514234794
19516,323.0060626181999
19517,295.57252930235575
19518,315.03879934493017
19519,379.96108898305164
19520,414.90218700074837
19521,533.9973964711153
19522,767.8580269225313
19523,817.3121573211907
19524,791.2321290129457
19525,688.0570804097282
19526,715.8959849519356
19527,719.3026551775213
19528,721.9557040215409
19529,738.3851814328475
19530,774.7295444787103
19531,849.3986134827366
19532,802.7034176010507
19533,757.0186597674009
19534,753.5923396448018
19535,759.1084347913038
19536,688.209959338365
19537,538.3270989666212
19538,462.9705172102431
19539,377.53833332593405
19540,324.1535277581171
19541,296.62238259723557
19542,316.1576299084123
19543,381.3102852833792
19544,416.37523701085047
19545,535.8929963221569
19546,770.5833890926489
19547,820.2126183305262
19548,794.0396226079492
19549,690.4981216984993
19550,718.4354157954423
19551,721.8537931246964
19552,724.5158731521486
19553,741.0032252560579
19554,777.4760463682114
19555,852.4093807480066
19556,805.5482495265949
19557,759.7011858810232
19558,756.2623302375902
19559,761.7975720180593
19560,690.6475793248242
19561,540.2335567906274
19562,464.6098616608008
19563,378.87497150952015
19564,325.30099289803434
19565,297.67223589211534
19566,317.2764604718944
19567,382.65948158370674
19568,417.84828702095257
19569,537.7885961731985
19570,773.3087512627664
